name,lastrevid
Guy-Olivier Segond,1105606820
André Simonazzi,1096441273
Carlo Sommaruga,1112581627
Niklaus Friedrich von Steiger,1108836802
Charles-Alexandre Steinhäuslin,942439844
Hansjörg Trachsel,1019997611
Paul Usteri,1081662107
Eric Weber,1078967037
Johann Rudolf Wettstein,1109870613
Karl Emil Wild,1068658484
Louis Wyrsch,1078281666
Paul Wyss,1110030427
Theodor Ab Yberg,1022570814
Sebastian Peregrin Zwyer,1090177502
Abdul-Aziz al-Khair,1055121509
Adil Arslan,1115642647
Mohammed Akkad,1088148970
Sultan al-Atrash,1115642685
Ayyash Al-Haj,1114418908
Ghias Barakat,1099141929
Subhi Bey Barakat,1115422743
Abdul Qader Barmada,1088149351
Tawfiq Bay,1031788885
Ibrahim Biro,955779707
Amir al-Dandal,994545216
Abd al-Razzaq al-Dandashi,1063356756
Ahmad Diyab,1100437054
Hadad-yith'i,1102614042
Hisham Marwah,1111799084
Edmond Al-Homsi,1090859570
Ghassan Ibrahim,1099026087
Ihsan Al Jabri,1056547219
Jihad Makdissi,1095025923
Mohammad Jumah,1031226079
Sami al-Jundi,1085225687
Kamal al-Qassab,1046716585
Kamil Pasha al-Qudsi,1114426805
Fayez al-Khoury,1101097473
Mar'i Pasha al-Mallah,1114426843
Antun Maqdisi,1012298345
Mahmoud Ahmad Marei,1096423511
Muhammad Talab Hilal,1091046608
Mustafa al-Siba'i,1101678254
Shukri al-Quwatli,1114418977
Munif Razzaz,1104186608
Nasim al-Safarjalani,1032834084
Salem al-Meslet,1103824812
Muhammad al-Sufi,1106267269
Mohammad Farouk Tayfour,940373945
Liu Yongfu,1102541692
Qiu Fengjia,1031398824
Xie Jieshi,1111816567
Zheng Jing,1108206522
Zheng Kezang,1065962947
Olimzhon Boboyev,1072391123
Mahmadali Hayit,1067502414
Muhiddin Kabiri,1098146744
Bobo Makhamov,1090454878
Maksud Ibragimov,994061655
Nusratullo Maksum,1073969305
Ghaffor Mirzoyev,1069201815
Abduhalim Nazarzoda,1075757785
Umarali Quvvatov,1113522608
Alim Sherzamonov,996472390
Shirinsho Shotemur,1082920035
Bozor Sobir,1107271492
Shukhrat Sultonov,1051046215
Nur Tabar,1105010664
Timothy Apiyo,1065741413
Maurice Henry Dorman,1087530718
Fundikira III,1047557188
Josephat Gwajima,1068157438
Issa Kassim Issa,1099825065
Barbro Cecilia Johansson,1112314591
Bonnah Kaluwa,1109169773
Jeremiah Kasambala,1014980814
Hemed Khamis,1065741571
Adam Kimbisa,1096079486
Saed Kubenea,1006418003
Elias John Kwandikwa,1115284285
Theddy Ladislaus,1105549865
Paul Makonda,1096157701
Julie Manning,1100313435
Salome Joseph Mbatia,1074130433
Ruth Hiyob Mollel,1101873461
Albert Msando,1110162819
John Mwakangale,1063354492
Juma Mwapachu,1065735778
Abdullah Mwinyi,1106388815
Asanterabi Zephaniah Nsilo Swai,1012818477
Mateo Qares,1007481132
Augustino Ramadhani,1110752912
Catherine Ruge,1104077288
Festo Sanga,1087520602
Mwita Waitara,1006421933
Akanat Promphan,1102141395
Borwornsak Uwanno,1100021618
Chada Thaiseth,1067189659
Charoen Suepsaeng,1106944464
Chatchawal Kong-udom,1067181115
Chob Yodkaew,1067190492
Chonlanan Srikaew,1115166646
Chuwit Chitsakul,1067190867
Hangthong Thammawattana,1099504450
Khrong Chandawong,1064263898
Pallop Pinmanee,1112468667
Phayom Chulanont,1059748987
Pita Limjaroenrat,1067174860
Piyabutr Saengkanokkul,1093503992
Phraya Ratsadanupradit Mahitsaraphakdi,1110844684
Samak Jalikula,1102491662
Sang Phathanothai,1063962752
Sereepisuth Temeeyaves,1110915859
Sodsai Rungphothong,1064264189
Sophon Suphapong,1056597902
Surangkana Wayuparb,1059397645
Teerakiat Jaroensettasin,1110929522
Thamanat Prompow,1108412672
Thanathorn Juangroongruangkit,1114394512
Tiang Sirikhanth,1074937608
Vichien Khaokham,1076752543
Luang Wichitwathakan,1112401497
Aliança de Araújo,1059363091
María do Céu,1112159193
Brigida Antónia Correia,1059174694
Isabel da Costa Ferreira,1112773533
Albina Marçal Freitas,1112274488
Ángela Freitas,1085081003
Justino Mota,1099899758
Maria da Paixão da Costa,1076208477
Olinda Morais,1009671491
Manuel Magalhaes de Oliveira,982569489
Alfredo Pires,1082511668
Nino Konis Santana,1080700969
José Abílio Osório Soares,1112065021
João da Costa Tavares,1095266698
Mário Viegas Carrascalão,1072430980
Maria Terezinha Viegas,1112159660
Kafui Adjamagbo-Johnson,1090161620
Angèle Dola Akofa Aguigah,1099133088
Robert Ajavon,1029012283
Martin Aku,1104074508
Claude Améganvi,1058532619
Jacques Amouzou,1053650959
Emmanuel Bodjollé,1097121652
Clément Nyaletsossi Voule,1090090358
Cokossi,1009161958
Kléber Dadjo,1107904661
Roland Kpotsra,1053651540
Issifou Tabiou Taffa,1053650955
Kodjo Amegnisso Tossou,1053651076
Mawupé Valentin Vovor,1112734687
Sani Yaya,1053651558
Enele Maʻafu,1073889279
Viliami Tupoulahi Mailefihi Tuku'aho,1104880192
ʻUluvalu,1033944232
Henry Alcazar,1114543929
James Biggart,997397935
Cyrus Prudhomme David,1114543502
William Demas,1110258782
Gypsy (calypsonian),1073541281
Isaac Hope,1023309148
Martin Joseph,1064729103
Kenneth Lalla,1098116781
Emmanuel Mzumbo Lazare,1098116908
Randall Mitchell,1108114284
Arnold Piggott,1071023974
"David Pitt, Baron Pitt of Hampstead",1115760392
Kevin Ramnarine,1108968759
Sarran Teelucksingh,1093142640
Ronald Jay Williams,1066949906
Hugh Wooding,1112081002
Habib Achour,1029574553
Mekki Aloui,1041433441
Ferjani Bel Haj Ammar,1030173862
Chedly Ayari,1114437741
Mahmoud Ben Ayed,1050087390
Mounir Baatour,1110930036
Selma Baccar,1044685883
Yadh Ben Achour,1101801981
Ahmed Ben Salah,1061990220
Leila Ben-Gacem,1106842255
Mohamed Nejib Berriche,1100422221
Ghazi Chaouachi,1094076051
Ali Chaouch,1101144527
Mohamed Charfi,1098183988
Mohamed Messaoud Chebbi,1105924035
Ahmad ibn Abi Diyaf,1111867713
Mahmoud Djellouli,1114898394
Mohamed Salah Fliss,1021846452
Mohamed Ghannouchi,1102676192
Rached Ghannouchi,1109470504
Sadok Ghileb,861531572
Nebiha Gueddana,1081299179
Mezri Haddad,1073970528
Radhia Haddad,1069945711
Ali Bach Hamba,1058096753
Mohamed Hechmi Hamdi,1046545949
Kamel Jendoubi,1096588426
Faten Kallel,1104318224
Ibrahim Kassas,1006730604
Othman Kechrid,1098427519
Omezzine Khelifa,1108838195
Slaheddine Maaoui,1106829472
Selma Hédia Mabrouk,1106121277
Zouhair Maghzaoui,1049597900
Seifeddine Makhlouf,1102503035
Mohamed Masmoudi,1061142712
Mustapha Masmoudi,1090592661
Tarak Mekki,1061580986
Ahmed Mestiri,1107510416
Abir Moussi,1107177286
Naceur Ben Jaâfar,994431648
Nizar Ben Néji,1106907647
Mahmud Qabadu,1085035197
Giuseppe Raffo,1100063840
Mustapha Saheb Ettabaa,1097001600
Salah Farhat,1080735914
Saïda Sassi,1049417844
Béchir Sfar,1065301288
Tahar Sfar,1098187195
Ahmed Tlili,1100681508
Imed Trabelsi,1109307513
Tahar Zaouche,1086366147
Mohamed Larbi Zarrouk,1024945176
Ali Zouaoui,1061578606
Avni Akyol,972819844
Ali Cenani,1080863717
Cihan Alptekin,1103635235
Kadri Altay,1046410960
Fahrettin Altun,1102307873
Oğuzhan Asiltürk,1111940370
Abdulrahman Bashkan,979420832
Hasan Basri Güzeloğlu,1032453138
Tuna Bekleviç,1111944564
Cemil Bilsel,1048701310
Metin Bostancıoğlu,1006915445
Burhan Belge,1105927779
Ahmet Çakır,1113419966
Sabahattin Cevheri,1080005744
Tuncay Dinç,1074731026
Fatih Dönmez,1113668668
Zeki Eker,1113132655
Eyüp Sabri Hayırlıoğlu,1072980918
Ali Fidan,1111306630
Taha Genç,999572645
Hafız Mehmet,1070902114
Hasan Reşit Tankut,1105466117
Suphi Nuri İleri,1097981546
Ali İnci,1078191854
Atıf Kamçıl,1114425467
Gülizar Biçer Karaca,1098029081
Tuncer Kayalar,1063422822
İmran Kılıç,1099828216
Ertuğrul Mat,1094920450
Abdurrahman Melek,1081860109
Mustafa Arif Deymer,1114426898
Mustafa Baki Ersoy,1112461007
Memduh Oğuz,1106742651
Saruhan Oluç,1087058807
Fuat Necati Öncel,1107204738
Cahit Ortaç,1102536671
Osman Nuri Önügören,1098309565
Korkut Özal,1096600808
Faik Ali Ozansoy,1087125829
Vahdettin Özkan,1105548891
Musa Piroğlu,1011055984
Reşit Ronabar,1107235915
Mustafa Sabri,1114427656
Namık Kemal Şentürk,1101759070
Kader Sevinc,940385995
Hüseyin Sungur,1109008689
Hacı Garip Taner,994034094
Kemal Tekden,1065754568
Mustafa Timisi,1096296979
Tunalı Hilmi,1115754313
Turgut Okyay,1098310527
Ziya Uğur,1087058939
Suut Kemal Yetkin,1107549467
Serdar Hüseyin Yıldırım,1082780319
Ahmet Reyiz Yılmaz,1060518774
Baha Cemal Zağra,1087058074
Khalnazar Agakhanov,1069230773
Saparmyrat Batyrow,905078855
Annaguly Deryayev,1033082438
Shamuhammet Durdylyyev,1077529862
Mammetmyrat Geldinyyazov,1033103406
Akmyrat Rejepow,1106343655
Ata Serdarov,1082411763
Nazar Suyunov,1098282032
Teniku Talesi,1105357928
Ielemia Ministry,1110459840
Iakoba Italeli,1112876425
Lotoala Metia,1048653554
Henry Naisali,1067976437
Falesa Pitoi,1069026585
Second Toafa Ministry,1110459929
Taom Tanukale,1048466076
Telavi Ministry,1110459962
Fiatau Penitala Teo,1069888129
Solofa Uota,994787433
Ssendi Mosh Afrikan,1115793550
Apollo Ofwono,1099627033
Christine Apolot,1079944698
Florence Akiiki Asiimwe,1027457516
Charles Ayume,1086952268
Edith Mary Bataringaya,1095198944
Flavia Rwabuhoro Kabahenda,1081460224
John Kabaireho,944462983
Joseph Kabuleta,1112443092
Apollo Kaggwa,1074999358
Michael Kawalya Kagwa,943104033
Robert Mugabe Kakyebezi,1055443363
Paulo Kavuma,1079821209
Patrick Kayemba,1036632663
Daniel Kidega,1110604657
Yabezi Kiiza,994379167
Pumla Kisosonkole,1092915114
Annie Logiel,1078602113
James Mamawi,1078845109
Jack Maumbe Mukhwana,1092597474
Willy Mayambala,1078608465
Kibirige Mayanja,1108117021
Tamale Mirundi,1101412229
Moses Okot Jr,1114291552
Mathias Mpuuga,1110819197
Mary Mugyenyi,1106033973
Isaac Mulindwa,994241314
Besueri Kiwanuka Lusse Mulondo,1061210640
Victoria Mwaka,1074997953
Fred Mwesigye,1108117561
Faridah Nambi,1053605372
Ndyomugyenyi Roland Bish,1108945638
Asinansi Nyakato,1113889681
Geoffrey Onegi Obel,1081665502
Onegi Obel,1102430835
James Obita,994193575
Amos Okot,1094002050
Bosmic Otim,1095364177
Ricky Richard Anywar,1080532652
Ruth Molly Lematia,1100462639
Eric Sakwa,1092463612
Sitenda Sebalu,1015498267
Wilson Tumwine,1036632061
Sarah Nambozo Wekomba,1027458500
Oleksiy Arestovych,1112822378
Oleh Barna,1107628544
Alexander Barybin,1076927507
Andriy Beshta,1112281458
Yurii Biriukov (volunteer),1113311776
Ivan Bisyuk,1110372331
Ihor Brusylo,1114239760
Maksym Buzhanskyi,1110790502
Vyacheslav Chaus,1088343177
Dmytriy Leonidovich Cherniavskiy,1111097065
Ihor Dolhov,1112281494
Anatoliy Fedorchuk,1106717687
Ivan Gel,1101905255
Izet Hdanov,993291382
Valeriy Holovko,1096074639
Oleksandr Honcharenko,1114108183
Borys Hrinchenko,1111107417
Igor Zhovkva,1114395779
Stepan Ivakhiv,1107524870
Andrey Vladimirovich Ivanchuk,1114165727
Konstantin Ivashchenko,1115427640
Vasily Karazin,1115808280
Dmytro Kashchuk,1102174104
Ihor Kharchenko,1112281498
Klitschko brothers,1115675613
Roman Kostenko,1110759963
Mykola Kulinich,1077703729
Volodymyr Kuratchenko,1102923903
Vitalii Kurylo,1110760257
Anatolii Kutsevol,1109643440
Ihor Kyzym,1112281503
Hennadiy Lahuta,1114221445
Andriy Maryanovych Levus,1073830494
Ivan Lypa,1089430147
Arnold Margolin,1113785341
Oleh Meidych,1088155194
Oleksandr Motsyk,1112281609
Volodymyr Mulyava,1112079048
Oleh Kulinich,1110792268
Oleksii Dniprov,1099227768
Vyacheslav Ovechkin,1115205187
Mykhailo Podolyak,1115621000
Vasyl Poraiko,1101901817
Mykhailo Reznik,1079037070
Mykola Riabovil,1104756294
Roman Mashovets,1098361744
Mykola Romanyuk,1114107598
Viacheslav Rublyov,1088155670
Oleksandr Ruzhytskyi,1004085657
Ihor Sahach,1112281519
Volodymyr Saldo,1115771101
Volodymyr Serhiychuk,1101913378
Oleh Shamshur,1062902165
Serhiy Shefir,1114898320
Volodymyr Stelmakh,1114407298
Ivan Steshenko,1114389400
Viacheslav Suprunenko,1090084846
Taras Tarasenko,1106858636
Tamila Tasheva,1114651868
Sergei Timchenko,1000483365
Volodymyr Tsvil,1103910885
Volodymyr Tyahlo,1112281717
Kyrylo Tymoshenko,1113849072
Evgeniy Udod,1077551665
Andriy Veselovsky,1112281468
Dmytro Vorona,1077325555
Mykola Yankovsky,1112731901
Alla Yaroshinskaya,1046568571
Kostiantyn Yastrub,1101911244
Anatoliy Zasukha,1115198892
Natalya Zemna,1101899569
Vitaly Zholobov,1101902703
Abdullah Omran Taryam,1101527320
Jouan Salem Al Dhaheri,1031059903
Hassan al Diqqi,1064960620
Rashid Ahmad bin Fahad,1066819166
Mohammad Al Gergawi,1060182336
Saqr Ghobash,1102847766
Hamdan bin Mohammed Al Nahyan,1100295706
Mohammed Khalfan Bin Kharbash,748526554
Ahmed bin Rashid Al Maktoum,1095235425
Ahmed bin Saeed Al Maktoum,1107590032
Hamdan bin Rashid Al Maktoum,1110689861
Maktoum bin Rashid Al Maktoum,1107670119
Mohammed bin Khalifa Al Maktoum,949517140
Mohammed bin Rashid Al Maktoum,1114185256
Saeed bin Maktoum bin Hasher Al Maktoum,1102931394
Hawaa Al Mansoori,1110913016
Sultan bin Saeed Al Mansoori,1092057370
Mansour bin Zayed Al Nahyan,1114026346
Abdulla bin Touq Al Marri,1104185628
Mohammed bin Saud Al Qasimi,1096731396
Abdullah bin Zayed Al Nahyan,1105633932
Hamdan bin Zayed bin Sultan Al Nahyan,1103862154
Hamed bin Zayed Al Nahyan,1110822952
Khaled bin Mohamed Al Nahyan,1098125658
Mohammed bin Khalifa bin Zayed Al Nahyan,1087827974
Mohamed bin Zayed Al Nahyan,1115627314
Nahyan bin Mubarak Al Nahyan,1096917914
Saeed bin Zayed Al Nahyan,1088459908
Shakhbut bin Sultan Al Nahyan,1108320319
Sultan bin Zayed bin Sultan Al Nahyan,1112079022
Rashid Abdullah Al Nuaimi,1099278432
Saqr bin Zayed Al Nahyan,1088798567
Mohammed Hussein Al Shaali,1072415676
Abdulaziz Nasser Al Shamsi,993314704
Ahmed Bin Khalifa Al Suwaidi,1077175786
Taryam Omran Taryam,1102816569
Ahmad Al Tayer,991317533
Luis Almagro,1114683691
José Gervasio Artigas,1100186329
Artigas Barrios,1101999869
Sebastián Bauzá,1108122058
Mónica Bottero,1092915419
Jorge Bruni,1101182986
Guillermo Chifflet,1101759783
Guillermo Domenech,1097158325
Lorenzo Antonio Fernández,1077548180
Pedro Figari,1096488492
Liliam Kechichián,1093592844
Dámaso Antonio Larrañaga,1095942696
Juan Francisco Larrobla,1077548411
Eduardo Lorier,1018727512
Hector Luisi,1043438229
Guido Manini Ríos,1079832027
Isidoro de María,1087592025
Luis Melián Lafinur,946357029
Eudoro Melo,1064709933
Antonio Mercader,1112103352
Pablo Mieres,1096493075
José Benito Monterroso,1085377711
Tristán Narvaja,1028276227
Gonzalo Nin Novoa,1106146731
Edgardo Novick,1072847041
María Inés Obaldía,1098806307
Yamandú Orsi,1108465608
José Brito del Pino,1093299461
Enrique Pintado,1093592786
Carlos Pita (politician),1093592777
Carlos Quijano,1096495833
Laura Raffo,1099030150
José Rondeau,1110216581
Elbio Rosselli,1091814257
Florencio Sánchez,1093592743
José Pedro Varela,1112343404
Pedro Vaz (diplomat),1108530199
Mateo Vidal,1093592713
Jorge Zabalza,1109679712
Ikhtiyor Abdullayev,1112790355
Adham Ahmedbaev,1104048329
Abdusalom Azizov,1042510105
Uktam Barnoev,1103938662
Sa'dulla Begaliyev,1104048588
Rustam Inoyatov,1113270583
Rashid Kadyrov,1099053977
Karim Kamalov,1111368812
Tatyana Karimova,1091073846
Bakhodir Kurbanov (general),1110670316
Jahangir Mamatov,1088541836
Boʻritosh Mustafoyev,1091522486
Narzullo Oblomurodov,1104049435
Baxtiyor Rahimov,1072991397
Bekjon Rakhmonov,1005182220
Bakhodir Khan Turkistan,1087529697
Vincent Lunabek,1016873706
President of Vanuatu,1107010400
Seule Simeon,1104142992
Jimmy Stevens (politician),1079035231
Dinh Van Than,1095441948
Fernando Adames Torres,1024688075
Fidel Barbarito,1053753601
Marialbert Barrios,1035318762
Pedro Bastidas,1099984323
Alejandra Benítez,1109304962
José Brito (politician),1112801304
Rubén González Cárdenas,1097447701
José Curiel,1094123337
Felix Díaz Ortega,904555437
Vicente José Gregorio Díaz Silva,815743767
Alí Domínguez,1112560417
Franklyn Duarte,994234240
Alberto Franceschi,1098325131
Arnoldo Gabaldón,1112407117
Evangelina García Prince,1108538199
Vladimir Augusto Gessen Rodríguez,1031792568
César González Martínez,1114086629
Luis Graterol Caraballo,1092954847
Liborio Guarulla,1115758389
Maryann Hanson,1036872382
Reinaldo Iturriza,1065821521
Andrés Izarra,1057179536
José Bernabé Gutiérrez,1050440187
Reinaldo Leandro Mora,1106693473
Carlos Augusto León,1085691550
Ramón Lobo (economist),1007721364
Manuel Quevedo,1105549237
María Cristina Iglesias,1038020560
Jorge Elieser Márquez,1107285025
Américo Martín,1098325144
Nelson Martínez (politician),1107146847
Carlos Mata Figueroa,1106249914
Manuel Antonio Matos,1073559994
Ricardo José Menéndez Prieto,1059606624
Nelson Merentes,1070050745
Francisco de Miranda,1112724061
Diego Alfredo Molero Bellavia,1012172289
Venancio Antonio Morin,959659970
Reinaldo Muñoz Pedroza,1111138140
Dia Nader de El-Andari,1084711403
Moisés Naím,1100729862
Freddy Ñáñez,1107284988
Ana Elisa Osorio,1083403033
Renny Ottolina,1102102358
Alejandro Peña Esclusa,1092462652
Miguel Peña (politician),1081907295
Lewis Pérez,1112290082
Arkiely Perfecto,1063238343
Eduardo Piñate,1107284945
Humberto Prado,1097454386
Omar Prieto,1057906272
Benjamín Rausseo,1076075290
Manuel Felipe Rugeles,1072064926
Milena Sardi de Selle,1084711482
Carlos Eduardo Stolk,1068453445
Bolivia Suárez,1103745316
Gustavo Tarre,1114710611
José Herrera Uslar,1108379965
Addy Valero,1104812576
José Antonio Velutini,1090864613
Henry Ventura,1103010863
Nervis Villalobos,1098002474
Bùi Tiến Dũng (politician),1106913410
Chu Văn An,1105680159
Đinh Xuân Quảng,1101628325
Kiem Do,1105970447
Đỗ Quang Giai,1106913686
Hồ Đắc Điềm,1099396979
Hồ Văn Nhựt,1106111640
Hoàng Cao Khải,1096532438
Hoang Van Chi,1101628375
Huỳnh Văn Cao,1104041830
Lê Minh Hương,1106651628
Lê Quốc Minh,1106248998
Nguyễn Đức Chung,1106670725
Nguyễn Duy Quý,1088453067
Nguyễn Hợp Đoàn,1037311684
Nguyễn Quốc Cường,1106913394
Nguyễn Thị Hồng (economist),1106913717
Nguyễn Thị Thập,1109326679
Nguyễn Văn Huyền,1113747715
Nguyễn Văn Lực,1106652276
Nguyễn Văn Trân,1104374719
Nguyễn Văn Xuân,1106670999
Tran Minh Tiet,1106246862
Trần Quốc Vượng (politician),1115261301
Trần Tuấn Anh,1095925201
Trương Đình Dzu,1100617047
Võ Văn Thưởng,1084426845
Abdullah al-Alimi Bawazeer,1114576006
Abdullah Badheeb,1072508751
Fathi Tawfiq Abdulrahim,1095983583
Hamid al-Ahmar,1109826174
Hashid Abdullah al-Ahmar,1110510064
Sam Yahya Al-Ahmar,1109834119
Abraham Aiyash,1103527715
Talal Aklan,1112622242
Sultan al-Barakani,1113958239
Ameen Ali al-Akimi,1115306104
Muhammad Musa al-Amri,1021377348
Murshed Al-Arashani,950136845
Mohamed al-Atifi,1110144954
Saleh Al-Aulaqi,1065927920
Yasser Al-Awadi,1110510255
Sagheer Hamoud Aziz,1115718990
Abdul Qadir Bajamal,1104985248
Mohammed Basindawa,1105895571
Ali Al Bukhaiti,1109047621
Bruce Conde,1106422123
Abdul Wahab Al-Dailami,1101062213
Zayd Mutee' Dammaj,880830043
Ali Ahmad Nasser al-Dhahab,1106368440
Nabil Hasan al-Faqih,1111769543
Jalal Faqira,1090815388
Faraj Salmin Al-Buhsani,1114525870
Abdrabbuh Mansur Hadi,1109881396
Hassan ibn Yahya,1109928076
Badreddin al-Houthi,1109926420
Ibrahim Bin Ali Al Wazeer,1070211151
Ibrahim Haidan,1113928175
Mohammed Lutf al-Iryani,902034742
Abd Al-Rahman Ali Al-Jifri,1070785465
Tawakkol Karman,1114996123
Hussein Khairan,1107464188
Hasan al-Lawzi,1110174341
Ahmed al-Maisari,1114348953
Mohammed Ali Al-Maqdashi,1115113088
Hooria Mashhour,1110863738
Huria Mashoor,1111069538
Mutaher al-Masri,1115731487
Ahmad Awad bin Mubarak,1114134493
Muhammad bin Yahya bin Muhammad,1086283208
Ali Muhammad Mujawar,1106369055
Nasr Taha Mustafa,1110709467
Abdul Qader Qahtan,1115729014
Mohamed Saleh Qara'a,1074122152
Mohamed Qubaty,1113837714
Rashad al-Alimi,1114504154
Abdulwahab al-Rawhani,1106993078
Mohammed al-Sabry,949762548
Ali Abdullah Saleh,1109478607
Yahya Mohamed Abdullah Saleh,1079727895
Abdullatif Al-Sayed,1112403460
Mohammad Sewar,1096055193
Mahmoud al-Subaihi,1108837709
Saadaldeen Talib,1114946204
Ali Taysir,788482602
Yahya Muhammad Hamid ed-Din,1114418962
Riad Yassin,1110514216
Aidarus al-Zoubaidi,1115038403
Sylvia Bambala Chalikosa,1081291691
Patrick Chikusu,1098315530
Mirriam Chinyama Chonya,1090872334
Rosaria C. Fundanga,1090872335
Chibesa Kankasa,1090872459
